1.625e-08 	 1.00139e+29 	 2.5395e+29 	 3.58335e+34
1.65e-08 	 1.0121e+29 	 2.56114e+29 	 3.64109e+34
1.675e-08 	 1.02481e+29 	 2.59451e+29 	 3.64407e+34
1.7e-08 	 1.03384e+29 	 2.61824e+29 	 3.59081e+34
1.725e-08 	 1.04521e+29 	 2.64802e+29 	 3.58047e+34
1.75e-08 	 1.05476e+29 	 2.68216e+29 	 3.60752e+34
1.775e-08 	 1.06739e+29 	 2.70932e+29 	 3.60332e+34
1.8e-08 	 1.07806e+29 	 2.7276e+29 	 3.57613e+34
1.825e-08 	 1.08603e+29 	 2.74117e+29 	 3.59283e+34
1.85e-08 	 1.08957e+29 	 2.77216e+29 	 3.57501e+34
1.875e-08 	 1.10256e+29 	 2.81113e+29 	 3.55086e+34
1.9e-08 	 1.11439e+29 	 2.81447e+29 	 3.58487e+34
1.925e-08 	 1.12525e+29 	 2.83892e+29 	 3.61772e+34
1.95e-08 	 1.13329e+29 	 2.86293e+29 	 3.55247e+34
1.975e-08 	 1.14413e+29 	 2.87675e+29 	 3.51715e+34
2e-08 	 1.15061e+29 	 2.89291e+29 	 3.57426e+34
2.025e-08 	 1.15789e+29 	 2.90921e+29 	 3.61548e+34
2.05e-08 	 1.1608e+29 	 2.90209e+29 	 3.56429e+34
2.075e-08 	 1.17091e+29 	 2.91937e+29 	 3.49561e+34
2.1e-08 	 1.18385e+29 	 2.92842e+29 	 3.53653e+34
2.125e-08 	 1.18842e+29 	 2.93954e+29 	 3.59173e+34
2.15e-08 	 1.1948e+29 	 2.92864e+29 	 3.56806e+34
2.175e-08 	 1.206e+29 	 2.93881e+29 	 3.47251e+34
2.2e-08 	 1.21514e+29 	 2.97931e+29 	 3.4845e+34
2.225e-08 	 1.22195e+29 	 3.00102e+29 	 3.56209e+34
2.25e-08 	 1.22754e+29 	 3.01707e+29 	 3.55607e+34
2.275e-08 	 1.24022e+29 	 3.01239e+29 	 3.45653e+34
2.3e-08 	 1.25214e+29 	 3.00593e+29 	 3.45147e+34
2.325e-08 	 1.25811e+29 	 3.01239e+29 	 3.51377e+34
2.35e-08 	 1.25712e+29 	 3.02022e+29 	 3.52223e+34
2.375e-08 	 1.26691e+29 	 3.02811e+29 	 3.46244e+34
2.4e-08 	 1.2774e+29 	 3.04e+29 	 3.45291e+34
2.425e-08 	 1.2843e+29 	 3.0437e+29 	 3.47451e+34
2.45e-08 	 1.2876e+29 	 3.05297e+29 	 3.48847e+34
2.475e-08 	 1.28782e+29 	 3.05533e+29 	 3.46027e+34
2.5e-08 	 1.28697e+29 	 3.06121e+29 	 3.45146e+34
